8,5,870.97,448.93,45.00,22.50,1,3,1
8,6,845.62,381.81,43.00,25.50,1,3,1
8,7,769.27,52.39,43.00,51.50,1,3,1
9,1,542.54,386.84,47.00,30.00,1,3,1
9,2,767.58,289.36,38.00,18.00,1,3,1
9,3,813.42,118.70,44.00,45.10,1,3,1
9,4,925.16,171.56,69.00,57.50,1,3,1
9,5,871.28,449.06,45.00,22.50,1,3,1
9,6,845.15,381.66,43.00,25.50,1,3,1
9,7,769.66,51.85,43.00,51.50,1,3,1
10,1,542.27,387.30,47.00,30.00,1,3,1
10,2,767.36,289.82,38.00,18.00,1,3,1
10,3,813.41,118.57,44.00,45.10,1,3,1
10,4,925.87,171.63,69.00,57.50,1,3,1
10,5,870.96,449.75,45.00,22.50,1,3,1
10,6,844.93,381.94,43.00,25.50,1,3,1
10,7,769.21,52.02,43.00,51.50,1,3,1
11,1,542.01,387.14,47.00,30.00,1,3,1
11,2,767.15,289.75,38.00,18.00,1,3,1
11,3,813.42,119.70,44.00,45.10,1,3,1
11,4,925.43,171.59,69.00,57.50,1,3,1
11,5,871.56,450.01,45.00,22.50,1,3,1
11,6,844.66,382.24,43.00,25.50,1,3,1
11,7,769.29,52.06,43.00,51.50,1,3,1
12,1,541.88,387.01,47.00,30.00,1,3,1
12,2,766.80,289.92,38.00,18.00,1,3,1
12,3,813.25,119.44,44.00,45.10,1,3,1
12,4,925.57,171.77,69.00,57.50,1,3,1
12,5,871.14,449.81,45.00,22.50,1,3,1
12,6,844.94,382.70,43.00,25.50,1,3,1
12,7,769.64,52.68,43.00,51.50,1,3,1
13,1,541.54,386.23,47.00,30.00,1,3,1
13,2,766.98,290.12,38.00,18.00,1,3,1
13,3,812.56,119.24,44.00,45.10,1,3,1
13,4,925.43,173.14,69.00,57.50,1,3,1
13,5,870.68,450.17,45.00,22.50,1,3,1
13,6,844.56,382.64,43.00,25.50,1,3,1
13,7,769.07,52.82,43.00,51.50,1,3,1
14,1,541.07,386.12,47.00,30.00,1,3,1
14,2,767.09,290.38,38.00,18.00,1,3,1
14,3,813.16,120.04,44.00,45.10,1,3,1
14,4,924.89,172.84,69.00,57.50,1,3,1
14,5,870.69,450.32,45.00,22.50,1,3,1
14,6,844.73,382.86,43.00,25.50,1,3,1
14,7,769.05,51.67,43.00,51.50,1,3,1
14,8,593.00,508.20,38.00,21.80,1,3,1
13,8,593.15,508.17,38.00,21.80,1,3,1
12,8,593.45,508.05,38.00,21.80,1,3,1
11,8,594.05,507.68,38.00,21.80,1,3,1
10,8,594.18,507.31,38.00,21.80,1,3,1
9,8,594.80,507.27,38.00,21.80,1,3,1
8,8,595.02,507.13,38.00,21.80,1,3,1
7,8,595.22,506.79,38.00,21.80,1,3,1
6,8,595.88,507.13,38.00,21.80,1,3,1
5,8,596.11,506.86,38.00,21.80,1,3,1
4,8,596.37,506.47,38.00,21.80,1,3,1
3,8,596.74,506.52,38.00,21.80,1,3,1
2,8,596.54,506.79,38.00,21.80,1,3,1
1,8,597.19,506.50,38.00,21.80,1,3,1
15,1,540.63,386.77,47.00,30.00,1,3,1
15,2,766.76,290.05,38.00,18.00,1,3,1
15,3,812.68,120.57,44.00,45.10,1,3,1
15,4,924.17,173.75,69.00,57.50,1,3,1
15,5,871.01,450.33,45.00,22.50,1,3,1
15,6,844.25,383.14,43.00,25.50,1,3,1
15,7,769.58,52.45,43.00,51.50,1,3,1
15,8,593.09,508.25,38.00,21.80,1,3,1
16,1,540.17,386.86,47.00,30.00,1,3,1
16,2,766.98,290.44,38.00,18.00,1,3,1
16,3,813.31,120.22,44.00,45.10,1,3,1
16,4,924.34,172.33,69.00,57.50,1,3,1
16,5,871.19,450.51,45.00,22.50,1,3,1
16,6,844.30,383.43,43.00,25.50,1,3,1
16,7,768.97,52.70,43.00,51.50,1,3,1
16,8,592.62,508.33,38.00,21.80,1,3,1
17,1,540.27,386.69,47.00,30.00,1,3,1
17,2,766.54,290.28,38.00,18.00,1,3,1
17,3,813.06,120.34,44.00,45.10,1,3,1
17,4,924.32,172.49,69.00,57.50,1,3,1
17,5,870.29,450.77,45.00,22.50,1,3,1
17,6,844.18,383.71,43.00,25.50,1,3,1
17,7,768.91,52.61,43.00,51.50,1,3,1
17,8,592.99,508.61,38.00,21.80,1,3,1
18,1,540.36,386.86,47.00,30.00,1,3,1
18,2,766.82,290.62,38.00,18.00,1,3,1
18,3,812.70,120.28,44.00,45.10,1,3,1
18,4,923.83,173.52,69.00,57.50,1,3,1
18,5,870.42,451.06,45.00,22.50,1,3,1
18,6,844.05,383.75,43.00,25.50,1,3,1
18,7,769.20,52.49,43.00,51.50,1,3,1
18,8,593.17,508.30,38.00,21.80,1,3,1
19,1,539.70,386.52,47.00,30.00,1,3,1
19,2,766.84,290.46,38.00,18.00,1,3,1
19,3,812.85,121.14,44.00,45.10,1,3,1
19,4,924.28,173.12,69.00,57.50,1,3,1
19,5,870.48,451.78,45.00,22.50,1,3,1
19,6,843.22,383.95,43.00,25.50,1,3,1
19,7,768.82,52.63,43.00,51.50,1,3,1
19,8,592.41,508.78,38.00,21.80,1,3,1
20,1,539.31,386.27,47.00,30.00,1,3,1
20,2,766.92,290.46,38.00,18.00,1,3,1
20,3,813.15,121.44,44.00,45.10,1,3,1
20,4,924.57,173.69,69.00,57.50,1,3,1
20,5,870.18,452.24,45.00,22.50,1,3,1
20,6,842.84,384.02,43.00,25.50,1,3,1
20,7,768.75,53.25,43.00,51.50,1,3,1
20,8,592.07,508.82,38.00,21.80,1,3,1
21,1,538.61,386.14,47.00,30.00,1,3,1
21,2,766.96,291.26,38.00,18.00,1,3,1
21,3,812.70,120.64,44.00,45.10,1,3,1
21,4,923.49,173.92,69.00,57.50,1,3,1
21,5,870.34,451.80,45.00,22.50,1,3,1
21,6,843.24,384.44,43.00,25.50,1,3,1
21,7,768.46,53.05,43.00,51.50,1,3,1
21,8,592.30,508.93,38.00,21.80,1,3,1
22,1,538.39,385.89,47.00,30.00,1,3,1
22,2,766.13,291.15,38.00,18.00,1,3,1
22,3,812.54,121.03,44.00,45.10,1,3,1
22,4,924.38,173.54,69.00,57.50,1,3,1
22,5,870.11,451.92,45.00,22.50,1,3,1
22,6,842.65,384.88,43.00,25.50,1,3,1
22,7,769.18,53.05,43.00,51.50,1,3,1
22,8,591.76,509.10,38.00,21.80,1,3,1
23,1,538.86,386.13,47.00,30.00,1,3,1
23,2,766.83,291.57,38.00,18.00,1,3,1
23,3,812.88,121.33,44.00,45.10,1,3,1
23,4,924.44,173.44,69.00,57.50,1,3,1
23,5,870.25,452.33,45.00,22.50,1,3,1
23,6,842.58,384.73,43.00,25.50,1,3,1
23,7,769.56,52.78,43.00,51.50,1,3,1
23,8,591.43,509.46,38.00,21.80,1,3,1
24,1,538.67,385.85,47.00,30.00,1,3,1
24,2,766.74,291.47,38.00,18.00,1,3,1
24,3,812.84,121.48,44.00,45.10,1,3,1
24,4,925.59,173.25,69.00,57.50,1,3,1
24,5,869.88,452.03,45.00,22.50,1,3,1
24,6,842.78,385.00,43.00,25.50,1,3,1
24,7,768.99,52.32,43.00,51.50,1,3,1
24,8,591.15,509.06,38.00,21.80,1,3,1
25,1,537.81,386.43,47.00,30.00,1,3,1
25,2,766.72,291.41,38.00,18.00,1,3,1
25,3,812.77,121.02,44.00,45.10,1,3,1
25,4,924.55,174.19,69.00,57.50,1,3,1
25,5,870.36,452.35,45.00,22.50,1,3,1
25,6,842.27,385.11,43.00,25.50,1,3,1
25,7,768.66,52.82,43.00,51.50,1,3,1
25,8,591.29,509.22,38.00,21.80,1,3,1
26,1,538.56,386.48,47.00,30.00,1,3,1
26,2,766.60,291.79,38.00,18.00,1,3,1
26,3,813.14,121.09,44.00,45.10,1,3,1
26,4,924.06,173.39,69.00,57.50,1,3,1
26,5,870.13,452.00,45.00,22.50,1,3,1
26,6,841.67,385.43,43.00,25.50,1,3,1
26,7,768.42,52.99,43.00,51.50,1,3,1
26,8,590.57,509.37,38.00,21.80,1,3,1
26,9,992.00,278.00,38.00,54.50,1,3,1
25,9,992.15,277.81,38.00,54.50,1,3,1
24,9,992.30,277.53,38.00,54.50,1,3,1
23,9,992.37,277.42,38.00,54.50,1,3,1
22,9,992.14,277.25,38.00,54.50,1,3,1
21,9,992.25,277.08,38.00,54.50,1,3,1
20,9,992.30,277.05,38.00,54.50,1,3,1
19,9,992.65,276.64,38.00,54.50,1,3,1
18,9,992.98,276.08,38.00,54.50,1,3,1
17,9,992.78,276.21,38.00,54.50,1,3,1
16,9,993.27,276.45,38.00,54.50,1,3,1
15,9,992.95,275.54,38.00,54.50,1,3,1
14,9,992.40,275.43,38.00,54.50,1,3,1
13,9,992.56,275.33,38.00,54.50,1,3,1
12,9,992.92,275.73,38.00,54.50,1,3,1
11,9,993.30,274.93,38.00,54.50,1,3,1
10,9,993.35,274.60,38.00,54.50,1,3,1
9,9,993.60,274.42,38.00,54.50,1,3,1
8,9,993.85,274.37,38.00,54.50,1,3,1
7,9,993.22,274.41,38.00,54.50,1,3,1
6,9,993.06,273.95,38.00,54.50,1,3,1
5,9,993.64,274.22,38.00,54.50,1,3,1
4,9,993.58,274.30,38.00,54.50,1,3,1
3,9,993.32,273.45,38.00,54.50,1,3,1
2,9,993.40,274.93,38.00,54.50,1,3,1
1,9,993.37,274.38,38.00,54.50,1,3,1
27,1,538.57,386.86,47.00,30.00,1,3,1
27,2,766.56,291.86,38.00,18.00,1,3,1
27,3,812.67,121.36,44.00,45.10,1,3,1
27,4,924.55,173.62,69.00,57.50,1,3,1
27,5,870.06,452.59,45.00,22.50,1,3,1
27,6,842.23,385.78,43.00,25.50,1,3,1
27,7,768.73,52.66,43.00,51.50,1,3,1
27,8,590.43,509.52,38.00,21.80,1,3,1
27,9,991.88,278.19,38.00,54.50,1,3,1
28,1,537.78,386.42,47.00,30.00,1,3,1
28,2,766.36,291.85,38.00,18.00,1,3,1
28,3,812.94,122.08,44.00,45.10,1,3,1
28,4,923.90,175.00,69.00,57.50,1,3,1
28,5,869.51,452.56,45.00,22.50,1,3,1
28,6,842.08,385.71,43.00,25.50,1,3,1
28,7,768.57,53.50,43.00,51.50,1,3,1
28,8,590.13,509.79,38.00,21.80,1,3,1
28,9,992.43,278.48,38.00,54.50,1,3,1
29,1,537.12,386.42,47.00,30.00,1,3,1
29,2,765.98,291.91,38.00,18.00,1,3,1
29,3,813.21,121.62,44.00,45.10,1,3,1
29,4,924.24,174.87,69.00,57.50,1,3,1
29,5,869.69,452.84,45.00,22.50,1,3,1
29,6,839.84,385.40,43.00,25.50,1,3,1
29,7,768.47,53.53,43.00,51.50,1,3,1
29,8,590.13,509.69,38.00,21.80,1,3,1
29,9,992.17,278.24,38.00,54.50,1,3,1
30,1,537.40,386.03,47.00,30.00,1,3,1
30,2,766.17,292.22,38.00,18.00,1,3,1
30,3,812.40,121.16,44.00,45.10,1,3,1
30,4,924.76,175.06,69.00,57.50,1,3,1
30,5,869.78,453.17,45.00,22.50,1,3,1
30,6,840.83,386.27,43.00,25.50,1,3,1
30,7,768.88,53.66,43.00,51.50,1,3,1
30,8,590.01,509.52,38.00,21.80,1,3,1
30,9,991.82,278.58,38.00,54.50,1,3,1
31,1,535.80,386.61,47.00,30.00,1,3,1
31,2,765.75,292.52,38.00,18.00,1,3,1
31,3,812.42,121.99,44.00,45.10,1,3,1
31,4,923.87,174.62,69.00,57.50,1,3,1
31,5,869.78,453.29,45.00,22.50,1,3,1
31,6,840.40,386.21,43.00,25.50,1,3,1
31,7,768.07,53.32,43.00,51.50,1,3,1
31,8,590.04,510.02,38.00,21.80,1,3,1
31,9,992.31,278.58,38.00,54.50,1,3,1
32,1,536.02,386.17,47.00,30.00,1,3,1
32,2,765.88,292.31,38.00,18.00,1,3,1
32,3,812.30,122.14,44.00,45.10,1,3,1
32,4,923.04,174.94,69.00,57.50,1,3,1
32,5,869.74,453.78,45.00,22.50,1,3,1
32,6,839.81,386.21,43.00,25.50,1,3,1
32,7,767.78,53.88,43.00,51.50,1,3,1
32,8,589.87,510.03,38.00,21.80,1,3,1
32,9,992.04,278.80,38.00,54.50,1,3,1
33,1,536.26,385.86,47.00,30.00,1,3,1
33,2,766.13,292.62,38.00,18.00,1,3,1
33,3,811.88,122.37,44.00,45.10,1,3,1
33,4,923.55,174.97,69.00,57.50,1,3,1
33,5,869.86,454.04,45.00,22.50,1,3,1
33,6,839.46,386.54,43.00,25.50,1,3,1
33,7,767.69,54.15,43.00,51.50,1,3,1
33,8,589.48,510.12,38.00,21.80,1,3,1
33,9,992.09,278.90,38.00,54.50,1,3,1
34,1,535.73,385.97,47.00,30.00,1,3,1
34,2,765.71,292.48,38.00,18.00,1,3,1
34,3,811.64,122.12,44.00,45.10,1,3,1
34,4,924.53,174.76,69.00,57.50,1,3,1
34,5,870.15,453.85,45.00,22.50,1,3,1
34,6,838.40,386.53,43.00,25.50,1,3,1
34,7,768.46,54.37,43.00,51.50,1,3,1
34,8,588.80,510.25,38.00,21.80,1,3,1
34,9,991.46,279.02,38.00,54.50,1,3,1
35,1,535.85,386.13,47.00,30.00,1,3,1
35,2,765.83,292.48,38.00,18.00,1,3,1
35,3,812.17,122.74,44.00,45.10,1,3,1
35,4,924.93,174.59,69.00,57.50,1,3,1
35,5,869.72,454.49,45.00,22.50,1,3,1
35,6,838.24,387.31,43.00,25.50,1,3,1
35,7,768.30,54.44,43.00,51.50,1,3,1
35,8,588.75,510.52,38.00,21.80,1,3,1
35,9,991.68,279.30,38.00,54.50,1,3,1
36,1,536.43,385.13,47.00,30.00,1,3,1
36,2,766.07,293.11,38.00,18.00,1,3,1
36,3,811.83,121.99,44.00,45.10,1,3,1
36,4,924.80,175.05,69.00,57.50,1,3,1
36,5,869.57,454.49,45.00,22.50,1,3,1
36,6,836.94,387.73,43.00,25.50,1,3,1
36,7,768.39,54.70,43.00,51.50,1,3,1
36,8,588.45,510.23,38.00,21.80,1,3,1
36,9,991.88,279.18,38.00,54.50,1,3,1
37,1,534.95,385.90,47.00,30.00,1,3,1
37,2,765.56,293.54,38.00,18.00,1,3,1
37,3,812.76,122.46,44.00,45.10,1,3,1
37,4,924.09,175.67,69.00,57.50,1,3,1
37,5,869.45,454.64,45.00,22.50,1,3,1
37,6,835.57,387.63,43.00,25.50,1,3,1
37,7,768.03,53.95,43.00,51.50,1,3,1
37,8,587.85,510.51,38.00,21.80,1,3,1
37,9,992.06,278.93,38.00,54.50,1,3,1
38,1,534.86,385.77,47.00,30.00,1,3,1
38,2,765.62,293.44,38.00,18.00,1,3,1
38,3,812.51,121.97,44.00,45.10,1,3,1
38,4,924.12,175.89,69.00,57.50,1,3,1
38,5,869.11,454.65,45.00,22.50,1,3,1
38,6,835.13,388.09,43.00,25.50,1,3,1
38,7,768.26,53.81,43.00,51.50,1,3,1
38,8,587.50,510.21,38.00,21.80,1,3,1
38,9,991.77,279.56,38.00,54.50,1,3,1
39,1,534.77,385.63,47.00,30.00,1,3,1
39,2,765.61,293.45,38.00,18.00,1,3,1
39,3,812.49,122.32,44.00,45.10,1,3,1
39,4,923.36,176.66,69.00,57.50,1,3,1
39,5,869.38,455.11,45.00,22.50,1,3,1
39,6,835.21,388.67,43.00,25.50,1,3,1
39,7,768.62,54.10,43.00,51.50,1,3,1
39,8,587.12,510.75,38.00,21.80,1,3,1
39,9,991.92,279.72,38.00,54.50,1,3,1
40,1,534.66,385.58,47.00,30.00,1,3,1
40,2,765.46,293.50,38.00,18.00,1,3,1
40,3,812.34,122.90,44.00,45.10,1,3,1
40,4,923.96,176.77,69.00,57.50,1,3,1
40,5,868.57,455.11,45.00,22.50,1,3,1
40,6,834.75,388.62,43.00,25.50,1,3,1
40,7,767.68,54.46,43.00,51.50,1,3,1
40,8,586.87,510.68,38.00,21.80,1,3,1
40,9,992.29,280.07,38.00,54.50,1,3,1
41,1,533.50,385.34,47.00,30.00,1,3,1
41,2,765.35,293.57,38.00,18.00,1,3,1
41,3,812.34,122.72,44.00,45.10,1,3,1
41,4,923.22,176.91,69.00,57.50,1,3,1
41,5,868.57,455.27,45.00,22.50,1,3,1
41,6,834.83,388.49,43.00,25.50,1,3,1
41,7,767.65,54.56,43.00,51.50,1,3,1
41,8,586.48,510.66,38.00,21.80,1,3,1
41,9,991.88,279.81,38.00,54.50,1,3,1
42,1,533.57,385.47,47.00,30.00,1,3,1
42,2,765.16,293.68,38.00,18.00,1,3,1
42,3,811.50,122.88,44.00,45.10,1,3,1
42,4,922.87,177.56,69.00,57.50,1,3,1
42,5,868.97,455.46,45.00,22.50,1,3,1
42,6,834.62,389.41,43.00,25.50,1,3,1
42,7,767.50,55.16,43.00,51.50,1,3,1
42,8,585.95,510.60,38.00,21.80,1,3,1
42,9,991.90,280.52,38.00,54.50,1,3,1
43,1,532.39,385.03,47.00,30.00,1,3,1
43,2,764.87,293.88,38.00,18.00,1,3,1
43,3,811.89,123.18,44.00,45.10,1,3,1
43,4,922.56,177.69,69.00,57.50,1,3,1
43,5,869.15,455.67,45.00,22.50,1,3,1
43,6,834.41,389.44,43.00,25.50,1,3,1
43,7,767.49,55.66,43.00,51.50,1,3,1
43,8,585.96,510.90,38.00,21.80,1,3,1
43,9,992.15,280.40,38.00,54.50,1,3,1
44,1,532.55,385.28,47.00,30.00,1,3,1
44,2,765.21,294.41,38.00,18.00,1,3,1
44,3,812.13,123.87,44.00,45.10,1,3,1
44,4,923.34,177.46,69.00,57.50,1,3,1
44,5,868.35,456.13,45.00,22.50,1,3,1
44,6,834.12,389.76,43.00,25.50,1,3,1
44,7,767.15,55.99,43.00,51.50,1,3,1
44,8,585.90,511.17,38.00,21.80,1,3,1
44,9,991.71,280.53,38.00,54.50,1,3,1
45,1,531.77,384.97,47.00,30.00,1,3,1
45,2,764.79,294.49,38.00,18.00,1,3,1
45,3,811.28,123.62,44.00,45.10,1,3,1
45,4,922.96,177.41,69.00,57.50,1,3,1
45,5,868.58,456.26,45.00,22.50,1,3,1
45,6,832.87,389.28,43.00,25.50,1,3,1
45,7,767.14,55.99,43.00,51.50,1,3,1
45,8,585.58,511.70,38.00,21.80,1,3,1
45,9,991.46,281.24,38.00,54.50,1,3,1
46,1,531.67,385.40,47.00,30.00,1,3,1
46,2,765.09,294.62,38.00,18.00,1,3,1
46,3,811.45,123.79,44.00,45.10,1,3,1
46,4,922.82,177.40,69.00,57.50,1,3,1
46,5,868.56,456.37,45.00,22.50,1,3,1
46,6,832.67,389.96,43.00,25.50,1,3,1
46,7,767.04,56.07,43.00,51.50,1,3,1
46,8,585.23,511.74,38.00,21.80,1,3,1
46,9,991.14,281.19,38.00,54.50,1,3,1
47,1,531.20,385.52,47.00,30.00,1,3,1
47,2,764.71,294.79,38.00,18.00,1,3,1
47,3,811.37,123.83,44.00,45.10,1,3,1
47,4,923.08,177.77,69.00,57.50,1,3,1
47,5,868.56,456.71,45.00,22.50,1,3,1
47,6,832.77,390.31,43.00,25.50,1,3,1
47,7,767.09,56.20,43.00,51.50,1,3,1
47,8,584.58,512.01,38.00,21.80,1,3,1
47,9,991.54,281.57,38.00,54.50,1,3,1
48,1,532.05,385.45,47.00,30.00,1,3,1
48,2,764.81,295.21,38.00,18.00,1,3,1
48,3,811.53,123.90,44.00,45.10,1,3,1
48,4,922.95,178.02,69.00,57.50,1,3,1
48,5,868.66,457.11,45.00,22.50,1,3,1
48,6,831.97,390.65,43.00,25.50,1,3,1
48,7,767.30,55.67,43.00,51.50,1,3,1
48,8,584.07,512.26,38.00,21.80,1,3,1
48,9,991.07,282.03,38.00,54.50,1,3,1
49,1,531.60,385.42,47.00,30.00,1,3,1
49,2,764.89,295.63,38.00,18.00,1,3,1
49,3,811.75,124.02,44.00,45.10,1,3,1
49,4,923.22,177.91,69.00,57.50,1,3,1
49,5,868.62,457.19,45.00,22.50,1,3,1
49,6,831.93,390.55,43.00,25.50,1,3,1
49,7,767.56,56.39,43.00,51.50,1,3,1
49,8,584.05,512.70,38.00,21.80,1,3,1
49,9,991.20,281.95,38.00,54.50,1,3,1
50,1,531.33,385.68,47.00,30.00,1,3,1
50,2,765.02,295.71,38.00,18.00,1,3,1
50,3,811.85,124.51,44.00,45.10,1,3,1
50,4,923.41,178.74,69.00,57.50,1,3,1
50,5,868.48,457.47,45.00,22.50,1,3,1
50,6,831.19,390.52,43.00,25.50,1,3,1
50,7,766.86,56.20,43.00,51.50,1,3,1
50,8,583.78,512.63,38.00,21.80,1,3,1
50,9,990.87,282.60,38.00,54.50,1,3,1
51,1,530.29,385.70,47.00,30.00,1,3,1
51,2,764.20,295.83,38.00,18.00,1,3,1
51,3,811.38,124.42,44.00,45.10,1,3,1
51,4,922.70,179.07,69.00,57.50,1,3,1
51,5,868.20,457.59,45.00,22.50,1,3,1
51,6,831.13,391.02,43.00,25.50,1,3,1
51,7,767.41,55.76,43.00,51.50,1,3,1
51,8,583.44,512.49,38.00,21.80,1,3,1
51,9,991.26,282.86,38.00,54.50,1,3,1
52,1,529.90,385.75,47.00,30.00,1,3,1
52,2,764.17,296.12,38.00,18.00,1,3,1
52,3,811.18,124.51,44.00,45.10,1,3,1
52,4,922.28,178.14,69.00,57.50,1,3,1
52,5,867.76,457.95,45.00,22.50,1,3,1
52,6,830.88,391.30,43.00,25.50,1,3,1
52,7,767.89,57.29,43.00,51.50,1,3,1
52,8,583.12,512.38,38.00,21.80,1,3,1
52,9,990.77,282.75,38.00,54.50,1,3,1
53,1,529.99,385.69,47.00,30.00,1,3,1
53,2,764.06,296.43,38.00,18.00,1,3,1
53,3,811.03,124.50,44.00,45.10,1,3,1
53,4,922.74,179.11,69.00,57.50,1,3,1
53,5,867.74,458.58,45.00,22.50,1,3,1
53,6,830.35,391.29,43.00,25.50,1,3,1
53,7,767.40,56.19,43.00,51.50,1,3,1
53,8,583.00,513.00,38.00,21.80,1,3,1
53,9,990.93,283.18,38.00,54.50,1,3,1
54,1,529.03,385.11,47.00,30.00,1,3,1
54,2,763.60,295.68,38.00,18.00,1,3,1
54,3,810.15,123.99,44.00,45.10,1,3,1
54,4,920.88,177.23,69.00,57.50,1,3,1
54,5,866.91,458.35,45.00,22.50,1,3,1
54,6,829.35,391.49,43.00,25.50,1,3,1
54,7,766.39,56.04,43.00,51.50,1,3,1
54,8,581.89,512.61,38.00,21.80,1,3,1
54,9,990.19,282.69,38.00,54.50,1,3,1
55,1,528.28,385.38,47.00,30.00,1,3,1
55,2,763.00,295.53,38.00,18.00,1,3,1
55,3,810.42,124.18,44.00,45.10,1,3,1
55,4,921.62,178.80,69.00,57.50,1,3,1
55,5,866.51,457.89,45.00,22.50,1,3,1
55,6,828.48,391.64,43.00,25.50,1,3,1
55,7,766.13,55.91,43.00,51.50,1,3,1
55,8,581.37,512.34,38.00,21.80,1,3,1
55,9,989.38,282.71,38.00,54.50,1,3,1
55,10,983.00,577.50,42.00,37.00,1,3,1
54,10,982.93,577.25,42.00,37.00,1,3,1
53,10,984.25,577.90,42.00,37.00,1,3,1
52,10,984.35,577.81,42.00,37.00,1,3,1
51,10,984.48,577.42,42.00,37.00,1,3,1
50,10,984.07,577.75,42.00,37.00,1,3,1
49,10,984.91,577.18,42.00,37.00,1,3,1
48,10,984.87,577.12,42.00,37.00,1,3,1
47,10,984.67,577.12,42.00,37.00,1,3,1
46,10,984.20,577.01,42.00,37.00,1,3,1
45,10,984.65,576.36,42.00,37.00,1,3,1
44,10,984.57,576.28,42.00,37.00,1,3,1
43,10,985.21,575.98,42.00,37.00,1,3,1
42,10,985.32,575.62,42.00,37.00,1,3,1
41,10,985.21,575.73,42.00,37.00,1,3,1
40,10,985.40,575.06,42.00,37.00,1,3,1
39,10,985.53,574.81,42.00,37.00,1,3,1
38,10,985.66,574.26,42.00,37.00,1,3,1
37,10,985.60,574.49,42.00,37.00,1,3,1
36,10,985.59,574.53,42.00,37.00,1,3,1
35,10,986.11,574.62,42.00,37.00,1,3,1
34,10,986.14,573.66,42.00,37.00,1,3,1
33,10,986.43,573.04,42.00,37.00,1,3,1
32,10,986.18,572.96,42.00,37.00,1,3,1
31,10,986.82,572.92,42.00,37.00,1,3,1
30,10,986.74,572.99,42.00,37.00,1,3,1
29,10,986.61,572.57,42.00,37.00,1,3,1
28,10,986.31,572.94,42.00,37.00,1,3,1
27,10,986.87,572.40,42.00,37.00,1,3,1
26,10,987.00,572.08,42.00,37.00,1,3,1
25,10,986.72,571.59,42.00,37.00,1,3,1
24,10,986.60,571.84,42.00,37.00,1,3,1
23,10,986.06,571.16,42.00,37.00,1,3,1
22,10,986.39,571.14,42.00,37.00,1,3,1
21,10,987.07,570.98,42.00,37.00,1,3,1
20,10,987.01,570.70,42.00,37.00,1,3,1
19,10,987.42,570.69,42.00,37.00,1,3,1
18,10,987.46,570.08,42.00,37.00,1,3,1
17,10,987.22,569.75,42.00,37.00,1,3,1
16,10,987.65,569.91,42.00,37.00,1,3,1
15,10,987.53,569.57,42.00,37.00,1,3,1
14,10,987.33,569.64,42.00,37.00,1,3,1
13,10,987.99,568.80,42.00,37.00,1,3,1
12,10,987.60,568.45,42.00,37.00,1,3,1
